id,Internal Reference,Barcode,Sales Price,Cost
__export__.product_product_85842_fe412ba1,8020-55/L,8020552259L01,104.26,0.00
__export__.product_product_85868_84a9dae5,17601BG-DC-18-S1,1760125BGDC1801,91.22,0.00
__export__.product_product_85869_af0e907d,17601BG-DC-18-S2,1760125BGDC1802,91.22,0.00
__export__.product_product_85870_fcbbed83,17601BG-DC-18.5-S1,1760125BGDC1851,91.22,0.00
__export__.product_product_85881_bd8615df,17604BG-19-S1,176042022011901,73.83,0.00
__export__.product_product_85882_2e0337cd,17604BG-19-S2,176042022011902,73.83,0.00
__export__.product_product_85888_3377db7b,8020-3/XXL,8020320259XXL1,104.26,0.00
__export__.product_product_85880_8d93c0b4,17604BG-18-S2,176042022011802,73.83,0.00
__export__.product_product_85875_ecbf23c3,17601BG-DC-20-S2,1760125BGDC2002,91.22,0.00
__export__.product_product_85887_8930dca3,8020-3/XL,8020320259XL1,104.26,0.00
__export__.product_product_85885_5d27ce01,8020-3/S,8020320259S01,104.26,0.00
__export__.product_product_85890_d9a0dda7,8020-4/M,8020420259M01,104.26,0.00
__export__.product_product_85886_1a84e811,8020-3/M,8020320259M01,104.26,0.00
__export__.product_product_85873_3e75f9db,17601BG-DC-19-S2,1760125BGDC1902,91.22,0.00
__export__.product_product_85843_7b17e9dd,8020-55/XL,8020552259XL1,104.26,0.00
__export__.product_product_85782_431aafb7,8020-1/L,8020120259L01,104.26,0.00
__export__.product_product_85891_bf1522c0,8020-4/L,8020420259L01,104.26,0.00
__export__.product_product_85871_b97773c4,17601BG-DC-18.5-S2,1760125BGDC1852,91.22,0.00
__export__.product_product_85840_1cba353d,8020-55/S,8020552259S01,104.26,0.00
__export__.product_product_85892_f4bcdde3,8020-4/XXL,8020420259XXL1,104.26,0.00
__export__.product_product_85889_bbc422b5,8020-4/S,8020420259S01,104.26,0.00
__export__.product_product_85852_36677393,17604DC-15-S1,17604DC202491501,82.52,0.00
__export__.product_product_85837_d63a893d,17604BG-DC-19.5-S2,1760425BGDC1952,91.22,0.00
__export__.product_product_85834_d0ff1657,17604BG-DC-19-S1,1760425BGDC1901,91.22,0.00
__export__.product_product_85833_5bc5c888,17604BG-DC-18.5-S2,1760425BGDC1852,91.22,0.00
__export__.product_product_85830_e193809a,17604BG-DC-18-S1,1760425BGDC1801,91.22,0.00
__export__.product_product_85884_8a2c8267,17604BG-19.5-S2,176042022011952,73.83,0.00
__export__.product_product_85854_6a853141,17604DC-15.5-S1,17604DC202491551,82.52,0.00
__export__.product_product_85856_de7db6df,17604DC-16-S1,17604DC202491601,82.52,0.00
__export__.product_product_85859_332d5c88,17604DC-16.5-S2,17604DC202491652,82.52,0.00
__export__.product_product_85861_938446cd,17604DC-17-S2,17604DC202491702,82.52,0.00
__export__.product_product_85907_616dec83,17605BG-DC-20-S2,1760525BGDC2002,91.22,0.00
__export__.product_product_85903_918bb03f,17605BG-DC-19-S2,1760525BGDC1902,91.22,0.00
__export__.product_product_85905_bee17377,17605BG-DC-19.5-S2,1760525BGDC1952,91.22,0.00
__export__.product_product_85902_03442cac,17605BG-DC-19-S1,1760525BGDC1901,91.22,0.00
__export__.product_product_85901_9bd85014,17605BG-DC-18.5-S2,1760525BGDC1852,91.22,0.00
__export__.product_product_85899_32f2255a,17605BG-DC-18-S2,1760525BGDC1802,91.22,0.00
__export__.product_product_85900_93c08723,17605BG-DC-18.5-S1,1760525BGDC1851,91.22,0.00
__export__.product_product_85898_55297204,17605BG-DC-18-S1,1760525BGDC1801,91.22,0.00
__export__.product_product_85918_bab23dde,HT8811-2-15-S2,HT88112202591502,56.43,0.00
__export__.product_product_85917_de8934d1,HT8811-2-15-S1,HT88112202591501,56.43,0.00
__export__.product_product_85915_fab9479d,HT8811-2-14.5-S1,HT88112202591451,56.43,0.00
__export__.product_product_85937_03bae31a,HT1739-5-17.5-S2,HT17395202591752,56.43,0.00
__export__.product_product_85935_b3dcd6d0,HT1739-5-17-S2,HT17395202591702,56.43,0.00
__export__.product_product_85934_78056557,HT1739-5-17-S1,HT17395202591701,56.43,0.00
__export__.product_product_85933_258ed368,HT1739-5-16.5-S2,HT17395202591652,56.43,0.00
__export__.product_product_85925_a1e73a82,HT8811-2-17-S1,HT88112202591701,56.43,0.00
__export__.product_product_85924_bf5d4348,HT8811-2-16.5-S2,HT88112202591652,56.43,0.00
__export__.product_product_85923_0fcfccb0,HT8811-2-16.5-S1,HT88112202591651,56.43,0.00
__export__.product_product_85922_6f6d25dc,HT8811-2-16-S2,HT88112202591602,56.43,0.00
__export__.product_product_85921_54ff8d6d,HT8811-2-16-S1,HT88112202591601,56.43,0.00
__export__.product_product_85920_28df8c2f,HT8811-2-15.5-S2,HT88112202591552,56.43,0.00
__export__.product_product_85919_03c7c311,HT8811-2-15.5-S1,HT88112202591551,56.43,0.00
__export__.product_product_85932_b6714f36,HT1739-5-16.5-S1,HT17395202591651,56.43,0.00
__export__.product_product_85926_e08f7d4b,HT8811-2-17-S2,HT88112202591702,56.43,0.00
__export__.product_product_85928_0b54b816,HT8811-2-17.5-S2,HT88112202591752,56.43,0.00
__export__.product_product_85951_650cd483,HT1965-2-16.5-S2,HT1965202591652,56.43,0.00
__export__.product_product_85950_a85da8d6,HT1965-2-16.5-S1,HT1965202591651,56.43,0.00
__export__.product_product_85948_886204f6,HT1965-2-16-S1,HT1965202591601,56.43,0.00
__export__.product_product_85949_bfe7af65,HT1965-2-16-S2,HT1965202591602,56.43,0.00
__export__.product_product_85952_223c0b94,HT1965-2-17-S1,HT1965202591701,56.43,0.00
__export__.product_product_85955_35e818e8,HT1965-2-17.5-S2,HT1965202591752,56.43,0.00
__export__.product_product_85963_4ad40831,HT2081-3-14.5-S1,HT20813202591451,56.43,0.00
__export__.product_product_85947_3a5768dd,HT1965-2-15.5-S2,HT1965202591552,56.43,0.00
__export__.product_product_85965_f5ab8aaa,HT2081-3-15-S1,HT20813202591501,56.43,0.00
__export__.product_product_85768_b175dada,5010-15-S1,5010202591501,56.43,0.00
__export__.product_product_85769_a3c16a0d,5010-15-S2,5010202591502,56.43,0.00
__export__.product_product_85953_71e5f223,HT1965-2-17-S2,HT1965202591702,56.43,0.00
__export__.product_product_85969_937f4be6,HT2081-3-16-S1,HT20813202591601,56.43,0.00
__export__.product_product_85988_4483a424,5011-16-S2,5011202591602,56.43,0.00
__export__.product_product_85967_70dda0a2,HT2081-3-15.5-S1,HT20813202591551,56.43,0.00
__export__.product_product_85991_f3cff743,5011-17-S1,5011202591701,56.43,0.00
__export__.product_product_85966_18bd8ed1,HT2081-3-15-S2,HT20813202591502,56.43,0.00
__export__.product_product_85989_6aa48866,5011-16.5-S1,5011202591651,56.43,0.00
__export__.product_product_85997_67e2e0b9,HT1840-4-14.5-S1,HT18404202591451,56.43,0.00
__export__.product_product_85944_790cc3cc,HT1965-2-15-S1,HT1965202591501,56.43,0.00
__export__.product_product_86021_82d49b39,11704-17.5-S2,11704202591752,56.43,0.00
__export__.product_product_86019_5d53ff07,11704-17-S2,11704202591702,56.43,0.00
__export__.product_product_86018_fcb4e0c4,11704-17-S1,11704202591701,56.43,0.00
__export__.product_product_86017_a3ead76d,11704-16.5-S2,11704202591652,56.43,0.00
__export__.product_product_86016_b79a3955,11704-16.5-S1,11704202591651,56.43,0.00
__export__.product_product_86015_57a5a4de,11704-16-S2,11704202591602,56.43,0.00
__export__.product_product_86014_3178574d,11704-16-S1,11704202591601,56.43,0.00
__export__.product_product_86013_d5dbfbe1,11704-15.5-S2,11704202591552,56.43,0.00
__export__.product_product_86012_a5b5c9e0,11704-15.5-S1,11704202591551,56.43,0.00
__export__.product_product_86011_f85322ea,11704-15-S2,11704202591502,56.43,0.00
__export__.product_product_86010_90479b00,11704-15-S1,11704202591501,56.43,0.00
__export__.product_product_86008_fe5025a1,11704-14.5-S1,11704202591451,56.43,0.00
__export__.product_product_86032_fb08fc18,HT2082-3-15-S2,HT20823202591502,56.43,0.00
__export__.product_product_86031_da30db94,HT2082-3-15-S1,HT20823202591501,56.43,0.00
__export__.product_product_86029_a409609e,HT2082-3-14.5-S1,HT20823202591451,56.43,0.00
__export__.product_product_85976_ad9bc4ab,HT2081-3-17.5-S2,HT20813202591752,56.43,0.00
__export__.product_product_85974_1c8f083a,HT2081-3-17-S2,HT20813202591702,56.43,0.00
__export__.product_product_85973_f6d45838,HT2081-3-17-S1,HT20813202591701,56.43,0.00
__export__.product_product_85972_d1c6fc20,HT2081-3-16.5-S2,HT20813202591652,56.43,0.00
__export__.product_product_85971_19a53be9,HT2081-3-16.5-S1,HT20813202591651,56.43,0.00
__export__.product_product_85970_8e80aa02,HT2081-3-16-S2,HT20813202591602,56.43,0.00
__export__.product_product_86033_fbe9c0a4,HT2082-3-15.5-S1,HT20823202591551,56.43,0.00
__export__.product_product_86061_00aad190,HT2102-81-17-S2,HT2101812591702,56.43,0.00
__export__.product_product_86063_4712e477,HT2102-81-17.5-S2,HT2101812591752,56.43,0.00
__export__.product_product_85994_cb5c6422,5011-17.5-S2,5011202591752,56.43,0.00
__export__.product_product_86060_f767262c,HT2102-81-17-S1,HT2101812591701,56.43,0.00
__export__.product_product_85771_d32fe2a8,5010-15.5-S2,5010202591552,56.43,0.00
__export__.product_product_85983_debc1f16,5011-14.5-S1,5011202591451,56.43,0.00
__export__.product_product_85992_76fa8c10,5011-17-S2,5011202591702,56.43,0.00
__export__.product_product_85985_b0406905,5011-15-S1,5011202591501,56.43,0.00
__export__.product_product_85990_3936890f,5011-16.5-S2,5011202591652,56.43,0.00
__export__.product_product_86077_1cb2dabe,1509-16-S1,1509202591601,56.43,0.00
__export__.product_product_86076_f9157704,1509-15.5-S2,1509202591552,56.43,0.00
__export__.product_product_86075_86cab7b1,1509-15.5-S1,1509202591551,56.43,0.00
__export__.product_product_86074_6e0b3bbf,1509-15-S2,1509202591502,56.43,0.00
__export__.product_product_86073_f2c429e6,1509-15-S1,1509202591501,56.43,0.00
__export__.product_product_86071_8db61a04,1509-14.5-S1,1509202591451,56.43,0.00
__export__.product_product_86078_25cbe1ce,1509-16-S2,1509202591602,56.43,0.00
__export__.product_product_86079_bce0c938,1509-16.5-S1,1509202591651,56.43,0.00
__export__.product_product_86080_77d9131c,1509-16.5-S2,1509202591652,56.43,0.00
__export__.product_product_86081_be6be161,1509-17-S1,1509202591701,56.43,0.00
__export__.product_product_86082_7cc9471d,1509-17-S2,1509202591702,56.43,0.00
__export__.product_product_86084_ccbccb49,1509-17.5-S2,1509202591752,56.43,0.00
__export__.product_product_86000_e48615ab,HT1840-4-17-S2,HT18404202591702,56.43,0.00
__export__.product_product_85770_b746bc06,5010-15.5-S1,5010202591551,56.43,0.00
__export__.product_product_86089_badaab00,HT8811-3-16-S1,HT88113202591601,56.43,0.00
__export__.product_product_85999_f1b371f7,HT1840-4-17-S1,HT18404202591701,56.43,0.00
__export__.product_product_85986_842d4014,5011-15-S2,5011202591502,56.43,0.00
__export__.product_product_85773_f0ba1c5d,5010-16-S2,5010202591602,56.43,0.00
__export__.product_product_85772_ca79db9e,5010-16-S1,5010202591601,56.43,0.00
__export__.product_product_86038_b50b782c,HT2082-3-16.5-S2,HT20823202591652,56.43,0.00
__export__.product_product_86039_18e7d6ab,HT2082-3-17-S1,HT20823202591701,56.43,0.00
__export__.product_product_86040_915956ff,HT2082-3-17-S2,HT20823202591702,56.43,0.00
__export__.product_product_86042_1f2ef666,HT2082-3-17.5-S2,HT20823202591752,56.43,0.00
__export__.product_product_85946_520feed0,HT1965-2-15.5-S1,HT1965202591551,56.43,0.00
__export__.product_product_85945_09044c2c,HT1965-2-15-S2,HT1965202591502,56.43,0.00
__export__.product_product_86037_da8066fe,HT2082-3-16.5-S1,HT20823202591651,56.43,0.00
__export__.product_product_85968_b51afe5e,HT2081-3-15.5-S2,HT20813202591552,56.43,0.00
__export__.product_product_86035_fb92f31a,HT2082-3-16-S1,HT20823202591601,56.43,0.00
__export__.product_product_86087_f73e6800,HT8811-3-15-S1,HT88113202591501,56.43,0.00
__export__.product_product_86036_ed8a9bb9,HT2082-3-16-S2,HT20823202591602,56.43,0.00
__export__.product_product_86088_58254f97,HT8811-3-15-S2,HT88113202591502,56.43,0.00
__export__.product_product_86104_b2290fbd,HT2231-1-16-S1,HT2231125091601,56.43,0.00
__export__.product_product_86127_2ab55369,HT8811-1-16.5-S1,HT88111202591651,56.43,0.00
__export__.product_product_86132_76e9da36,HT8811-1-17.5-S2,HT88111202591752,56.43,0.00
__export__.product_product_86150_ced54aca,HT1840-1-17-S1,HT18401202591701,56.43,0.00
__export__.product_product_86140_b0d16869,HT1840-1-14.5-S1,HT18401202591451,56.43,0.00
__export__.product_product_86164_dacead97,HT1840-2-15-S2,HT18402202591502,56.43,0.00
__export__.product_product_86143_6fe14fc2,HT1840-1-15-S2,HT18401202591502,56.43,0.00
__export__.product_product_86147_57d0c245,HT1840-1-16-S2,HT18401202591602,56.43,0.00
__export__.product_product_86182_05a2dcdf,HT2231-7-14.5-S1,HT2231725091451,56.43,0.00
__export__.product_product_86186_d074469f,HT2231-7-15.5-S1,HT2231725091551,56.43,0.00
__export__.product_product_86105_29e067d0,HT2231-1-16-S2,HT2231125091602,56.43,0.00
__export__.product_product_86098_6cbb6bd3,HT2231-1-14.5-S1,HT2231125091451,56.43,0.00
__export__.product_product_86185_5b353c4f,HT2231-7-15-S2,HT2231725091502,56.43,0.00
__export__.product_product_86184_05fbe10a,HT2231-7-15-S1,HT2231725091501,56.43,0.00
__export__.product_product_86167_fbd26dd3,HT1840-2-16-S1,HT18402202591601,56.43,0.00
__export__.product_product_86170_0aabef42,HT1840-2-16.5-S2,HT18402202591652,56.43,0.00
__export__.product_product_86169_2b62e89c,HT1840-2-16.5-S1,HT18402202591651,56.43,0.00
__export__.product_product_86168_ea0cfba6,HT1840-2-16-S2,HT18402202591602,56.43,0.00
__export__.product_product_86187_26e77d64,HT2231-7-15.5-S2,HT2231725091552,56.43,0.00
__export__.product_product_86144_ea86858f,HT1840-1-15.5-S1,HT18401202591551,56.43,0.00
__export__.product_product_86190_11c6c18e,HT2231-7-16.5-S1,HT2231725091651,56.43,0.00
__export__.product_product_86121_166e3e84,HT8811-1-15-S1,HT88111202591501,56.43,0.00
__export__.product_product_86126_16a8e324,HT8811-1-16-S2,HT88111202591602,56.43,0.00
__export__.product_product_86128_4fbad33c,HT8811-1-16.5-S2,HT88111202591652,56.43,0.00
__export__.product_product_86129_68e9c424,HT8811-1-17-S1,HT88111202591701,56.43,0.00
__export__.product_product_86130_ce25d4ed,HT8811-1-17-S2,HT88111202591702,56.43,0.00
__export__.product_product_86125_19c11885,HT8811-1-16-S1,HT88111202591601,56.43,0.00
__export__.product_product_86124_d0aa980c,HT8811-1-15.5-S2,HT88111202591552,56.43,0.00
__export__.product_product_86123_4f7a25ac,HT8811-1-15.5-S1,HT88111202591551,56.43,0.00
__export__.product_product_86050_75fc162b,HT2102-81-14.5-S1,HT2101812591451,56.43,0.00
__export__.product_product_86052_94f76922,HT2102-81-15-S1,HT2101812591501,56.43,0.00
__export__.product_product_86053_939028e3,HT2102-81-15-S2,HT2101812591502,56.43,0.00
__export__.product_product_86054_3d44d108,HT2102-81-15.5-S1,HT2101812591551,56.43,0.00
__export__.product_product_86058_5cb54baa,HT2102-81-16.5-S1,HT2101812591651,56.43,0.00
__export__.product_product_86057_0e9266fa,HT2102-81-16-S2,HT2101812591602,56.43,0.00
__export__.product_product_86111_8d1b1bf1,HT2231-1-17.5-S2,HT2231125091752,56.43,0.00
__export__.product_product_86107_24d7f4cf,HT2231-1-16.5-S2,HT2231125091652,56.43,0.00
__export__.product_product_86142_9b342eb1,HT1840-1-15-S1,HT18401202591501,56.43,0.00
__export__.product_product_86146_10b4cd13,HT1840-1-16-S1,HT18401202591601,56.43,0.00
__export__.product_product_86103_a3c6dd47,HT2231-1-15.5-S2,HT2231125091552,56.43,0.00
__export__.product_product_86059_66b0bff4,HT2102-81-16.5-S2,HT2101812591652,56.43,0.00
__export__.product_product_86106_8e18e86f,HT2231-1-16.5-S1,HT2231125091651,56.43,0.00
__export__.product_product_86109_c17d44cb,HT2231-1-17-S2,HT2231125091702,56.43,0.00
__export__.product_product_86108_3aa14f54,HT2231-1-17-S1,HT2231125091701,56.43,0.00
__export__.product_product_86055_9e69b46f,HT2102-81-15.5-S2,HT2101812591552,56.43,0.00
__export__.product_product_86056_ef973b8c,HT2102-81-16-S1,HT2101812591601,56.43,0.00
__export__.product_product_86119_f3fd4cdf,HT8811-1-14.5-S1,HT88111202591451,56.43,0.00
__export__.product_product_86195_6dc78184,HT2231-7-17.5-S2,HT2231725091752,56.43,0.00
__export__.product_product_86193_bc58faa1,HT2231-7-17-S2,HT2231725091702,56.43,0.00
__export__.product_product_86122_24ee3b27,HT8811-1-15-S2,HT88111202591502,56.43,0.00
__export__.product_product_86192_f99aa780,HT2231-7-17-S1,HT2231725091701,56.43,0.00
__export__.product_product_86100_d591b553,HT2231-1-15-S1,HT2231125091501,56.43,0.00
__export__.product_product_86149_81ea1d23,HT1840-1-16.5-S2,HT18401202591652,56.43,0.00
__export__.product_product_86148_c2fd9038,HT1840-1-16.5-S1,HT18401202591651,56.43,0.00
__export__.product_product_86145_f4a7460a,HT1840-1-15.5-S2,HT18401202591552,56.43,0.00
__export__.product_product_86161_0a79e1c1,HT1840-2-14.5-S1,HT18402202591451,56.43,0.00
__export__.product_product_86166_bde4900d,HT1840-2-15.5-S2,HT18402202591552,56.43,0.00
__export__.product_product_86163_d506fedc,HT1840-2-15-S1,HT18402202591501,56.43,0.00
__export__.product_product_86165_3965ce27,HT1840-2-15.5-S1,HT18402202591551,56.43,0.00
__export__.product_product_86151_9b2082f0,HT1840-1-17-S2,HT18401202591702,56.43,0.00
__export__.product_product_86191_0297fe93,HT2231-7-16.5-S2,HT2231725091652,56.43,0.00
__export__.product_product_86101_2ac27586,HT2231-1-15-S2,HT2231125091502,56.43,0.00
__export__.product_product_86171_6988aebf,HT1840-2-17-S1,HT18402202591701,56.43,0.00
__export__.product_product_86174_8922f160,HT1840-2-17.5-S2,HT18402202591752,56.43,0.00
__export__.product_product_86172_5398f1d3,HT1840-2-17-S2,HT18402202591702,56.43,0.00
__export__.product_product_86153_a42740f8,HT1840-1-17.5-S2,HT18401202591752,56.43,0.00
__export__.product_product_86102_87a74127,HT2231-1-15.5-S1,HT2231125091551,56.43,0.00
__export__.product_product_86189_9b090631,HT2231-7-16-S2,HT2231725091602,56.43,0.00
__export__.product_product_86188_3dec38e7,HT2231-7-16-S1,HT2231725091601,56.43,0.00
__export__.product_product_86202_0549edfa,C008-BLACK-2-BC-2/58,C008B22022065840,304.26,0.00
__export__.product_product_86206_858d4d5c,C24ES296-4-BC-2/54,C24ES296424095436,304.26,0.00
__export__.product_product_86205_885aec7d,C24ES296-4-BC-2/52,C24ES296424095234,304.26,0.00
__export__.product_product_86208_2cbffa11,C24ES296-4-BC-2/58,C24ES296424095840,304.26,0.00
__export__.product_product_86199_e8bf2972,C008-BLACK-2-BC-2/52,C008B22022065234,304.26,0.00
__export__.product_product_86200_91511863,C008-BLACK-2-BC-2/54,C008B22022065436,304.26,0.00
__export__.product_product_86201_fde45a18,C008-BLACK-2-BC-2/56,C008B22022065638,304.26,0.00
__export__.product_product_86207_c23dcb81,C24ES296-4-BC-2/56,C24ES296424095638,304.26,0.00
__export__.product_product_86197_7f1501f3,C008-BLACK-2-BC-2/48,C008B22022064830,304.26,0.00
__export__.product_product_86198_cc43746d,C008-BLACK-2-BC-2/50,C008B22022065032,304.26,0.00
__export__.product_product_86196_166dd71a,C008-BLACK-2-BC-2/46,C008B22022064628,304.26,0.00
__export__.product_product_86203_030bca20,C24ES296-4-BC-2/46,C24ES296424094628,304.26,0.00
__export__.product_product_86204_88f29867,C24ES296-4-BC-2/48,C24ES296424094830,304.26,0.00
__export__.product_product_86210_9eed6ed3,C25B231291-24BC-2/52,C25231291242595234,304.26,0.00
__export__.product_product_86213_0fe594f2,C25B231291-24BC-2/58,C25231291242595840,304.26,0.00
__export__.product_product_86212_d594cf90,C25B231291-24BC-2/56,C25231291242595638,304.26,0.00
__export__.product_product_86209_47e9d6d0,C25B231291-24BC-2/50,C25231291242595032,304.26,0.00
__export__.product_product_86211_10b7d27b,C25B231291-24BC-2/54,C25231291242595436,304.26,0.00
__export__.product_product_86216_839447d9,C25C29118-13BC-2/50,C2529118132595032,304.26,0.00
__export__.product_product_86215_e501a7db,C25C29118-13BC-2/48,C2529118132594830,304.26,0.00
__export__.product_product_86214_4a2b86d5,C25C29118-13BC-2/46,C2529118132594628,304.26,0.00
