External ID,Name,Product Type,Internal Reference,Barcode,Sales Price,Cost,Weight,Sales Description,Product Values
adams_3742_1bc_2_50,Terno 3742-1BC-2,Goods,3742-1BC-2/50,374212022065032,217.30,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:50,Marca:Bruno Cassini"
adams_3742_1bc_2_48,Terno 3742-1BC-2,Goods,3742-1BC-2/48,374212022064830,217.30,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:48,Marca:Bruno Cassini"
adams_3742_1bc_2_46,Terno 3742-1BC-2,Goods,3742-1BC-2/46,374212022064628,217.30,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:46,Marca:Bruno Cassini"
adams_3705_21bc_2_58,Terno 3705-21BC-2,Goods,3705-21BC-2/58,3705212022065840,243.39,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:58,Marca:Bruno Cassini"
adams_3705_21bc_2_56,Terno 3705-21BC-2,Goods,3705-21BC-2/56,3705212022065638,243.39,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:56,Marca:Bruno Cassini"
adams_3705_21bc_2_54,Terno 3705-21BC-2,Goods,3705-21BC-2/54,3705212022065436,217.30,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:54,Marca:Bruno Cassini"
adams_3705_21bc_2_52,Terno 3705-21BC-2,Goods,3705-21BC-2/52,3705212022065234,217.30,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:52,Marca:Bruno Cassini"
adams_3705_21bc_2_50,Terno 3705-21BC-2,Goods,3705-21BC-2/50,3705212022065032,217.30,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:50,Marca:Bruno Cassini"
adams_3705_21bc_2_48,Terno 3705-21BC-2,Goods,3705-21BC-2/48,3705212022064830,217.30,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:48,Marca:Bruno Cassini"
adams_3705_21bc_2_46,Terno 3705-21BC-2,Goods,3705-21BC-2/46,3705212022064628,217.30,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:46,Marca:Bruno Cassini"
adams_3705_25bc_2_46,Terno 3705-25BC-2,Goods,3705-25BC-2/46,3705252022064628,243.39,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:46,Marca:Bruno Cassini"
adams_3705_25bc_2_48,Terno 3705-25BC-2,Goods,3705-25BC-2/48,3705252022064830,243.39,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:48,Marca:Bruno Cassini"
adams_3705_25bc_2_50,Terno 3705-25BC-2,Goods,3705-25BC-2/50,3705252022065032,243.39,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:50,Marca:Bruno Cassini"
adams_3705_25bc_2_52,Terno 3705-25BC-2,Goods,3705-25BC-2/52,3705252022065234,243.39,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:52,Marca:Bruno Cassini"
adams_3705_25bc_2_54,Terno 3705-25BC-2,Goods,3705-25BC-2/54,3705252022065436,243.39,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:54,Marca:Bruno Cassini"
adams_3705_25bc_2_56,Terno 3705-25BC-2,Goods,3705-25BC-2/56,3705252022065638,243.39,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:56,Marca:Bruno Cassini"
adams_3705_25bc_2_58,Terno 3705-25BC-2,Goods,3705-25BC-2/58,3705252022065840,243.39,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:58,Marca:Bruno Cassini"
adams_17001_2bc_2_58,Terno 17001-2BC-2,Goods,17001-2BC-2/58,170012202265840,217.30,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:58,Marca:Bruno Cassini"
adams_17001_2bc_2_56,Terno 17001-2BC-2,Goods,17001-2BC-2/56,170012202265638,217.30,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:56,Marca:Bruno Cassini"
adams_17001_2bc_2_54,Terno 17001-2BC-2,Goods,17001-2BC-2/54,170012202265436,217.30,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:54,Marca:Bruno Cassini"
adams_17001_2bc_2_52,Terno 17001-2BC-2,Goods,17001-2BC-2/52,170012202265234,217.30,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:52,Marca:Bruno Cassini"
adams_17001_2bc_2_50,Terno 17001-2BC-2,Goods,17001-2BC-2/50,170012202265032,217.30,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:50,Marca:Bruno Cassini"
adams_17001_2bc_2_48,Terno 17001-2BC-2,Goods,17001-2BC-2/48,170012202264830,217.30,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:48,Marca:Bruno Cassini"
adams_17001_2bc_2_46,Terno 17001-2BC-2,Goods,17001-2BC-2/46,170012202264628,217.30,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:46,Marca:Bruno Cassini"
adams_zp_pat_co_c_cassini_10,Zapato ZP-PAT-CO-C-CASSINI,Goods,ZP-PAT-CO-C-CASSINI/10,ZPCASSPACOC/O10,152.09,0.00,0.0,Categoría sugerida: Ropa / Hombres / Zapatos,"Talla:10,Marca:Bruno Cassini"
adams_zp_pat_co_c_cassini_9_5,Zapato ZP-PAT-CO-C-CASSINI,Goods,ZP-PAT-CO-C-CASSINI/9.5,ZPCASSPACOC/O9.5,152.09,0.00,0.0,Categoría sugerida: Ropa / Hombres / Zapatos,"Talla:9.5,Marca:Bruno Cassini"
adams_zp_pat_co_c_cassini_9,Zapato ZP-PAT-CO-C-CASSINI,Goods,ZP-PAT-CO-C-CASSINI/9,ZPCASSPACOC/O9,152.09,0.00,0.0,Categoría sugerida: Ropa / Hombres / Zapatos,"Talla:9,Marca:Bruno Cassini"
adams_zp_pat_co_c_cassini_8_5,Zapato ZP-PAT-CO-C-CASSINI,Goods,ZP-PAT-CO-C-CASSINI/8.5,ZPCASSPACOC/O8.5,152.09,0.00,0.0,Categoría sugerida: Ropa / Hombres / Zapatos,"Talla:8.5,Marca:Bruno Cassini"
adams_zp_pat_co_c_cassini_8,Zapato ZP-PAT-CO-C-CASSINI,Goods,ZP-PAT-CO-C-CASSINI/8,ZPCASSPACOC/O8,152.09,0.00,0.0,Categoría sugerida: Ropa / Hombres / Zapatos,"Talla:8,Marca:Bruno Cassini"
adams_zp_pat_co_c_cassini_7_5,Zapato ZP-PAT-CO-C-CASSINI,Goods,ZP-PAT-CO-C-CASSINI/7.5,ZPCASSPACOC/O7.5,152.09,0.00,0.0,Categoría sugerida: Ropa / Hombres / Zapatos,"Talla:7.5,Marca:Bruno Cassini"
adams_zp_pat_ta_cassini_8,Zapato ZP-PAT-TA-CASSINI,Goods,ZP-PAT-TA-CASSINI/8,ZPPATTACASS/O8,152.09,0.00,0.0,Categoría sugerida: Ropa / Hombres / Zapatos,"Talla:8,Marca:Bruno Cassini"
adams_zp_pat_ta_cassini_7_5,Zapato ZP-PAT-TA-CASSINI,Goods,ZP-PAT-TA-CASSINI/7.5,ZPPATTACASS/O7.5,152.09,0.00,0.0,Categoría sugerida: Ropa / Hombres / Zapatos,"Talla:7.5,Marca:Bruno Cassini"
adams_zp_pat_ta_cassini_9_5,Zapato ZP-PAT-TA-CASSINI,Goods,ZP-PAT-TA-CASSINI/9.5,ZPPATTACASS/O9.5,152.09,0.00,0.0,Categoría sugerida: Ropa / Hombres / Zapatos,"Talla:9.5,Marca:Bruno Cassini"
adams_pt_008_black_32,Pantalon PT-008-BLACK,Goods,PT-008-BLACK/32,008B120220632,56.43,0.00,0.0,Categoría sugerida: Ropa / Hombres / Pantalones,"Talla:32,Marca:Bruno Cassini,Color:Negro"
adams_pt_008_black_30,Pantalon PT-008-BLACK,Goods,PT-008-BLACK/30,008B120220630,56.43,0.00,0.0,Categoría sugerida: Ropa / Hombres / Pantalones,"Talla:30,Marca:Bruno Cassini,Color:Negro"
adams_008_black_b_bc_2_70,Terno 008-BLACK-B-BC-2,Goods,008-BLACK-B-BC-2/70,008BB2022067052,243.39,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:70,Marca:Bruno Cassini"
adams_008_black_b_bc_2_68,Terno 008-BLACK-B-BC-2,Goods,008-BLACK-B-BC-2/68,008BB2022066850,243.39,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:68,Marca:Bruno Cassini"
adams_008_black_b_bc_2_66,Terno 008-BLACK-B-BC-2,Goods,008-BLACK-B-BC-2/66,008BB2022066648,243.39,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:66,Marca:Bruno Cassini"
adams_008_black_b_bc_2_64,Terno 008-BLACK-B-BC-2,Goods,008-BLACK-B-BC-2/64,008BB2022066446,243.39,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:64,Marca:Bruno Cassini"
adams_008_black_b_bc_2_62,Terno 008-BLACK-B-BC-2,Goods,008-BLACK-B-BC-2/62,008BB2022066244,243.39,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:62,Marca:Bruno Cassini"
adams_008_black_b_bc_2_60,Terno 008-BLACK-B-BC-2,Goods,008-BLACK-B-BC-2/60,008BB2022066042,243.39,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:60,Marca:Bruno Cassini"
adams_3705_21bc_2_70,Terno 3705-21BC-2,Goods,3705-21BC-2/70,3705212022067052,243.39,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:70,Marca:Bruno Cassini"
adams_3705_21bc_2_68,Terno 3705-21BC-2,Goods,3705-21BC-2/68,3705212022066850,243.39,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:68,Marca:Bruno Cassini"
adams_3705_21bc_2_66,Terno 3705-21BC-2,Goods,3705-21BC-2/66,3705212022066648,243.39,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:66,Marca:Bruno Cassini"
adams_3705_21bc_2_64,Terno 3705-21BC-2,Goods,3705-21BC-2/64,3705212022066446,243.39,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:64,Marca:Bruno Cassini"
adams_3705_21bc_2_62,Terno 3705-21BC-2,Goods,3705-21BC-2/62,3705212022066244,243.39,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:62,Marca:Bruno Cassini"
adams_3705_21bc_2_60,Terno 3705-21BC-2,Goods,3705-21BC-2/60,3705212022066042,243.39,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:60,Marca:Bruno Cassini"
adams_008_black_3_bc_2_8,Terno 008-BLACK-3-BC-2,Goods,008-BLACK-3-BC-2/8,008B320220608,133.84,0.00,0.0,Categoría sugerida: Ropa / Niños / Ternos,"Talla:8,Marca:Bruno Cassini"
adams_008_black_3_bc_2_10,Terno 008-BLACK-3-BC-2,Goods,008-BLACK-3-BC-2/10,008B320220610,133.84,0.00,0.0,Categoría sugerida: Ropa / Niños / Ternos,"Talla:10,Marca:Bruno Cassini"
adams_008_black_3_bc_2_12,Terno 008-BLACK-3-BC-2,Goods,008-BLACK-3-BC-2/12,008B320220612,133.84,0.00,0.0,Categoría sugerida: Ropa / Niños / Ternos,"Talla:12,Marca:Bruno Cassini"
adams_008_black_3_bc_2_14,Terno 008-BLACK-3-BC-2,Goods,008-BLACK-3-BC-2/14,008B320220614,133.84,0.00,0.0,Categoría sugerida: Ropa / Niños / Ternos,"Talla:14,Marca:Bruno Cassini"
adams_008_black_3_bc_2_16,Terno 008-BLACK-3-BC-2,Goods,008-BLACK-3-BC-2/16,008B320220616,133.84,0.00,0.0,Categoría sugerida: Ropa / Niños / Ternos,"Talla:16,Marca:Bruno Cassini"
adams_008_black_3_bc_2_18,Terno 008-BLACK-3-BC-2,Goods,008-BLACK-3-BC-2/18,008B320220618,223.12,0.00,0.0,Categoría sugerida: Ropa / Niños / Ternos,"Talla:18,Marca:Bruno Cassini"
adams_008_black_3_bc_2_20,Terno 008-BLACK-3-BC-2,Goods,008-BLACK-3-BC-2/20,008B320220620,223.12,0.00,0.0,Categoría sugerida: Ropa / Niños / Ternos,"Talla:20,Marca:Bruno Cassini"
adams_3705_25bc_2_8,Terno 3705-25BC-2,Goods,3705-25BC-2/8,37052520220608,133.84,0.00,0.0,Categoría sugerida: Ropa / Niños / Ternos,"Talla:8,Marca:Bruno Cassini"
adams_3705_25bc_2_10,Terno 3705-25BC-2,Goods,3705-25BC-2/10,37052520220610,133.84,0.00,0.0,Categoría sugerida: Ropa / Niños / Ternos,"Talla:10,Marca:Bruno Cassini"
adams_3705_25bc_2_12,Terno 3705-25BC-2,Goods,3705-25BC-2/12,37052520220612,133.84,0.00,0.0,Categoría sugerida: Ropa / Niños / Ternos,"Talla:12,Marca:Bruno Cassini"
adams_3705_25bc_2_14,Terno 3705-25BC-2,Goods,3705-25BC-2/14,37052520220614,133.84,0.00,0.0,Categoría sugerida: Ropa / Niños / Ternos,"Talla:14,Marca:Bruno Cassini"
adams_3705_25bc_2_16,Terno 3705-25BC-2,Goods,3705-25BC-2/16,37052520220616,133.84,0.00,0.0,Categoría sugerida: Ropa / Niños / Ternos,"Talla:16,Marca:Bruno Cassini"
adams_3705_25bc_2_18,Terno 3705-25BC-2,Goods,3705-25BC-2/18,37052520220618,223.12,0.00,0.0,Categoría sugerida: Ropa / Niños / Ternos,"Talla:18,Marca:Bruno Cassini"
adams_3705_25bc_2_20,Terno 3705-25BC-2,Goods,3705-25BC-2/20,37052520220620,223.12,0.00,0.0,Categoría sugerida: Ropa / Niños / Ternos,"Talla:20,Marca:Bruno Cassini"
adams_18102_445bc_2_58,Terno 18102-445BC-2,Goods,18102-445BC-2/58,181024452022065840,217.30,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:58,Marca:Bruno Cassini"
adams_18102_445bc_2_56,Terno 18102-445BC-2,Goods,18102-445BC-2/56,181024452022065638,217.30,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:56,Marca:Bruno Cassini"
adams_18102_445bc_2_54,Terno 18102-445BC-2,Goods,18102-445BC-2/54,181024452022065436,217.30,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:54,Marca:Bruno Cassini"
adams_18102_445bc_2_52,Terno 18102-445BC-2,Goods,18102-445BC-2/52,181024452022065234,217.30,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:52,Marca:Bruno Cassini"
adams_18102_445bc_2_50,Terno 18102-445BC-2,Goods,18102-445BC-2/50,181024452022065032,217.30,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:50,Marca:Bruno Cassini"
adams_18102_445bc_2_48,Terno 18102-445BC-2,Goods,18102-445BC-2/48,181024452022064830,217.30,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:48,Marca:Bruno Cassini"
adams_18102_445bc_2_46,Terno 18102-445BC-2,Goods,18102-445BC-2/46,181024452022064628,217.30,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:46,Marca:Bruno Cassini"
adams_008_black_2_bc_2_58,Terno 008-BLACK-2-BC-2,Goods,008-BLACK-2-BC-2/58,008B22022065840,260.78,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:58,Marca:Bruno Cassini"
adams_008_black_2_bc_2_56,Terno 008-BLACK-2-BC-2,Goods,008-BLACK-2-BC-2/56,008B22022065638,260.78,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:56,Marca:Bruno Cassini,Color:Negro"
adams_008_black_2_bc_2_54,Terno 008-BLACK-2-BC-2,Goods,008-BLACK-2-BC-2/54,008B22022065436,260.78,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:54,Marca:Bruno Cassini,Color:Negro"
adams_008_black_2_bc_2_52,Terno 008-BLACK-2-BC-2,Goods,008-BLACK-2-BC-2/52,008B22022065234,260.78,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:52,Marca:Bruno Cassini,Color:Negro"
adams_008_black_2_bc_2_50,Terno 008-BLACK-2-BC-2,Goods,008-BLACK-2-BC-2/50,008B22022065032,260.78,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:50,Marca:Bruno Cassini,Color:Negro"
adams_008_black_2_bc_2_48,Terno 008-BLACK-2-BC-2,Goods,008-BLACK-2-BC-2/48,008B22022064830,260.78,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:48,Marca:Bruno Cassini,Color:Negro"
adams_008_black_2_bc_2_46,Terno 008-BLACK-2-BC-2,Goods,008-BLACK-2-BC-2/46,008B22022064628,260.78,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:46,Marca:Bruno Cassini,Color:Negro"
adams_3742_1bc_2_20,Terno 3742-1BC-2,Goods,3742-1BC-2/20,3742120220620,217.30,0.00,0.0,Categoría sugerida: Ropa / Niños / Ternos,"Talla:20,Marca:Bruno Cassini"
adams_3742_1bc_2_18,Terno 3742-1BC-2,Goods,3742-1BC-2/18,3742120220618,223.12,0.00,0.0,Categoría sugerida: Ropa / Niños / Ternos,"Talla:18,Marca:Bruno Cassini"
adams_3742_1bc_2_16,Terno 3742-1BC-2,Goods,3742-1BC-2/16,3742120220616,133.84,0.00,0.0,Categoría sugerida: Ropa / Niños / Ternos,"Talla:16,Marca:Bruno Cassini"
adams_3742_1bc_2_14,Terno 3742-1BC-2,Goods,3742-1BC-2/14,3742120220614,133.84,0.00,0.0,Categoría sugerida: Ropa / Niños / Ternos,"Talla:14,Marca:Bruno Cassini"
adams_3742_1bc_2_12,Terno 3742-1BC-2,Goods,3742-1BC-2/12,3742120220612,133.84,0.00,0.0,Categoría sugerida: Ropa / Niños / Ternos,"Talla:12,Marca:Bruno Cassini"
adams_3742_1bc_2_10,Terno 3742-1BC-2,Goods,3742-1BC-2/10,3742120220610,133.84,0.00,0.0,Categoría sugerida: Ropa / Niños / Ternos,"Talla:10,Marca:Bruno Cassini"
adams_3742_1bc_2_8,Terno 3742-1BC-2,Goods,3742-1BC-2/8,3742120220608,133.84,0.00,0.0,Categoría sugerida: Ropa / Niños / Ternos,"Talla:8,Marca:Bruno Cassini"
adams_3705_21bc_2_20,Terno 3705-21BC-2,Goods,3705-21BC-2/20,37052120220620,223.12,0.00,0.0,Categoría sugerida: Ropa / Niños / Ternos,"Talla:20,Marca:Bruno Cassini"
adams_3705_21bc_2_18,Terno 3705-21BC-2,Goods,3705-21BC-2/18,37052120220618,223.12,0.00,0.0,Categoría sugerida: Ropa / Niños / Ternos,"Talla:18,Marca:Bruno Cassini"
adams_3705_21bc_2_16,Terno 3705-21BC-2,Goods,3705-21BC-2/16,37052120220616,133.84,0.00,0.0,Categoría sugerida: Ropa / Niños / Ternos,"Talla:16,Marca:Bruno Cassini"
adams_3705_21bc_2_14,Terno 3705-21BC-2,Goods,3705-21BC-2/14,37052120220614,130.34,0.00,0.0,Categoría sugerida: Ropa / Niños / Ternos,"Talla:14,Marca:Bruno Cassini"
adams_3705_21bc_2_12,Terno 3705-21BC-2,Goods,3705-21BC-2/12,37052120220612,133.84,0.00,0.0,Categoría sugerida: Ropa / Niños / Ternos,"Talla:12,Marca:Bruno Cassini"
adams_3705_21bc_2_10,Terno 3705-21BC-2,Goods,3705-21BC-2/10,37052120220610,133.84,0.00,0.0,Categoría sugerida: Ropa / Niños / Ternos,"Talla:10,Marca:Bruno Cassini"
adams_3705_21bc_2_8,Terno 3705-21BC-2,Goods,3705-21BC-2/8,37052120220608,133.84,0.00,0.0,Categoría sugerida: Ropa / Niños / Ternos,"Talla:8,Marca:Bruno Cassini"
adams_008_black_1_bg_1_70,Terno 008-BLACK-1-BG-1,Goods,008-BLACK-1-BG-1/70,008B12022067052,278.17,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:70,Marca:Bruno Cassini"
adams_008_black_1_bg_1_68,Terno 008-BLACK-1-BG-1,Goods,008-BLACK-1-BG-1/68,008B12022066850,278.17,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:68,Marca:Bruno Cassini"
adams_008_black_1_bg_1_66,Terno 008-BLACK-1-BG-1,Goods,008-BLACK-1-BG-1/66,008B12022066648,278.17,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:66,Marca:Bruno Cassini"
adams_008_black_1_bg_1_64,Terno 008-BLACK-1-BG-1,Goods,008-BLACK-1-BG-1/64,008B12022066446,278.17,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:64,Marca:Bruno Cassini"
adams_008_black_1_bg_1_62,Terno 008-BLACK-1-BG-1,Goods,008-BLACK-1-BG-1/62,008B12022066244,278.17,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:62,Marca:Bruno Cassini"
adams_008_black_1_bg_1_60,Terno 008-BLACK-1-BG-1,Goods,008-BLACK-1-BG-1/60,008B12022066042,278.17,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:60,Marca:Bruno Cassini"
adams_330_21bg_1_70,Terno 330-21BG-1,Goods,330-21BG-1/70,330212022067052,252.09,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:70,Marca:Bruno Cassini"
adams_330_21bg_1_68,Terno 330-21BG-1,Goods,330-21BG-1/68,330212022066850,252.09,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:68,Marca:Bruno Cassini"
adams_330_21bg_1_64,Terno 330-21BG-1,Goods,330-21BG-1/64,330212022066446,252.09,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:64,Marca:Bruno Cassini"
adams_330_21bg_1_66,Terno 330-21BG-1,Goods,330-21BG-1/66,330212022066648,252.09,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:66,Marca:Bruno Cassini"
adams_330_21bg_1_62,Terno 330-21BG-1,Goods,330-21BG-1/62,330212022066244,252.09,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:62,Marca:Bruno Cassini"
adams_330_21bg_1_60,Terno 330-21BG-1,Goods,330-21BG-1/60,330212022066042,252.09,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:60,Marca:Bruno Cassini"
adams_008_black_1_46,Terno 008-BLACK-1,Goods,008-BLACK-1/46,008B12022064628,260.78,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:46,Marca:Bruno Cassini,Color:Negro"
adams_330_21bc_1_46,Terno 330-21BC-1,Goods,330-21BC-1/46,330212022064628,260.78,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:46,Marca:Bruno Cassini"
adams_330_21bc_1_48,Terno 330-21BC-1,Goods,330-21BC-1/48,330212022064830,260.78,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:48,Marca:Bruno Cassini"
adams_330_21bc_1_50,Terno 330-21BC-1,Goods,330-21BC-1/50,330212022065032,260.78,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:50,Marca:Bruno Cassini"
adams_330_21bc_1_52,Terno 330-21BC-1,Goods,330-21BC-1/52,330212022065234,260.78,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:52,Marca:Bruno Cassini"
adams_330_21bc_1_54,Terno 330-21BC-1,Goods,330-21BC-1/54,330212022065436,260.78,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:54,Marca:Bruno Cassini"
adams_330_21bc_1_56,Terno 330-21BC-1,Goods,330-21BC-1/56,330212022065638,260.78,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:56,Marca:Bruno Cassini"
adams_330_21bc_1_58,Terno 330-21BC-1,Goods,330-21BC-1/58,330212022065840,260.78,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:58,Marca:Bruno Cassini"
adams_008_black_1_48,Terno 008-BLACK-1,Goods,008-BLACK-1/48,008B12022064830,260.78,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:48,Marca:Bruno Cassini,Color:Negro"
adams_008_black_1_50,Terno 008-BLACK-1,Goods,008-BLACK-1/50,008B12022065032,260.78,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:50,Marca:Bruno Cassini,Color:Negro"
adams_008_black_1_52,Terno 008-BLACK-1,Goods,008-BLACK-1/52,008B12022065234,260.78,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:52,Marca:Bruno Cassini,Color:Negro"
adams_008_black_1_54,Terno 008-BLACK-1,Goods,008-BLACK-1/54,008B12022065436,260.78,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:54,Marca:Bruno Cassini,Color:Negro"
adams_008_black_1_56,Terno 008-BLACK-1,Goods,008-BLACK-1/56,008B12022065638,260.78,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:56,Marca:Bruno Cassini,Color:Negro"
adams_008_black_1_58,Terno 008-BLACK-1,Goods,008-BLACK-1/58,008B12022065840,260.78,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:58,Marca:Bruno Cassini,Color:Negro"
adams_cart_crz_2022_1,M. CARTERA CRUZADA P/DAMA VARIOS MODELOS,Goods,CART-CRZ-2022-1,CART-CRZ-2022-1,43.39,0.00,0.0,Categoría sugerida: Ropa / Mujeres,
adams_bfl_j40_101_b_30,Terno BFL-J40-101.B,Goods,BFL-J40-101.B/30,BFL-J40-101.B/O30,39.04,0.00,0.0,Categoría sugerida: Ropa / Hombres / Jeans,"Talla:30,Marca:BFL"
adams_bfl_j40_101_b_32,Terno BFL-J40-101.B,Goods,BFL-J40-101.B/32,BFL-J40-101.B/O32,39.04,0.00,0.0,Categoría sugerida: Ropa / Hombres / Jeans,"Talla:32,Marca:BFL"
adams_bfl_j40_101_b_34,Terno BFL-J40-101.B,Goods,BFL-J40-101.B/34,BFL-J40-101.B/O34,39.04,0.00,0.0,Categoría sugerida: Ropa / Hombres / Jeans,"Talla:34,Marca:BFL"
adams_bfl_j40_101_b_36,Terno BFL-J40-101.B,Goods,BFL-J40-101.B/36,BFL-J40-101.B/O36,39.04,0.00,0.0,Categoría sugerida: Ropa / Hombres / Jeans,"Talla:36,Marca:BFL"
adams_bfl_j40_101_b_38,Terno BFL-J40-101.B,Goods,BFL-J40-101.B/38,BFL-J40-101.B/O38,39.04,0.00,0.0,Categoría sugerida: Ropa / Hombres / Jeans,"Talla:38,Marca:BFL"
adams_bfl_j40_101_b_40,Terno BFL-J40-101.B,Goods,BFL-J40-101.B/40,BFL-J40-101.B/O40,39.04,0.00,0.0,Categoría sugerida: Ropa / Hombres / Jeans,"Talla:40,Marca:BFL"
adams_bfl_j40_108_b_30,Terno BFL-J40-108.B,Goods,BFL-J40-108.B/30,BFL-J40-108.B/O30,39.04,0.00,0.0,Categoría sugerida: Ropa / Hombres / Jeans,"Talla:30,Marca:BFL"
adams_bfl_j40_108_b_32,Terno BFL-J40-108.B,Goods,BFL-J40-108.B/32,BFL-J40-108.B/O32,39.04,0.00,0.0,Categoría sugerida: Ropa / Hombres / Jeans,"Talla:32,Marca:BFL"
adams_bfl_j40_108_b_34,Terno BFL-J40-108.B,Goods,BFL-J40-108.B/34,BFL-J40-108.B/O34,39.04,0.00,0.0,Categoría sugerida: Ropa / Hombres / Jeans,"Talla:34,Marca:BFL"
