External ID,Name,Product Type,Product Category,Sales Price,Cost,Can be Sold,Can be Purchased,is_storable,available_in_pos,Internal Reference,Barcode
product_template_j11063_bleach_blue_26,BLEACH BLUE,Goods,Sin Categoria,13.30,0.00,True,True,True,True,J11063/BLEACH BLUE-26,J11063/OBLEBLUE-26
product_template_j11063_bleach_blue_27,BLEACH BLUE,Goods,Sin Categoria,13.30,0.00,True,True,True,True,J11063/BLEACH BLUE-27,J11063/OBLEBLUE-27
product_template_i101251_grey_37,ZAPATOS PARA DAMAS,Goods,Ropa / Mujeres / Zapatos,31.16,0.00,True,True,True,True,I101251/GREY-37,I101251/OGREY-37
product_template_i101251_grey_39,ZAPATOS PARA DAMAS,Goods,Ropa / Mujeres / Zapatos,31.16,0.00,True,True,True,True,I101251/GREY-39,I101251/OGREY-39
product_template_impb0682,COLORSWATCH PANTALON,Goods,Ropa / Mujeres / Pantalones,50.80,0.00,True,True,True,True,IMPB0682,IMPB0682
product_template_impb1106,COLORSWATCH PANTALON,Goods,Ropa / Mujeres / Pantalones,50.80,0.00,True,True,True,True,IMPB1106,IMPB1106
product_template_in001,COLLAR TIBETANO,Goods,Ropa / Mujeres / Accesorios,34.70,0.00,True,True,True,True,IN001,IN001
product_template_isabela_yara,BABY DOLL YARAMODA,Goods,Sin Categoria,26.87,0.00,True,True,True,True,ISABELA-YARA,ISABELA-YARA
product_template_i101251_beige_37,ZAPATOS PARA DAMAS,Goods,Ropa / Mujeres / Zapatos,31.16,0.00,True,True,True,True,I101251/BEIGE-37,I101251/OBEIGE-37
product_template_i101251_beige_39,ZAPATOS PARA DAMAS,Goods,Ropa / Mujeres / Zapatos,31.16,0.00,True,True,True,True,I101251/BEIGE-39,I101251/OBEIGE-39
product_template_i101251_black_37,ZAPATOS PARA DAMAS,Goods,Ropa / Mujeres / Zapatos,31.16,0.00,True,True,True,True,I101251/BLACK-37,I101251/OBLACK-37
product_template_i101251_black_39,ZAPATOS PARA DAMAS,Goods,Ropa / Mujeres / Zapatos,31.16,0.00,True,True,True,True,I101251/BLACK-39,I101251/OBLACK-39
product_template_hr94113pu,CARTERA P/DAMA KENNETH COLE,Goods,Ropa / Mujeres,60.78,0.00,True,True,True,True,HR94113PU,HR94113PU
product_template_hr94121pu,CARTERA P/DAMA KENNETH COLE,Goods,Ropa / Mujeres,60.78,0.00,True,True,True,True,HR94121PU,HR94121PU
product_template_hum_02_k,CONFORTER KING 7 PZ. MARFIL,Goods,Sin Categoria,193.90,0.00,True,True,True,True,HUM-02-K,HUM-02-K
product_template_hum_02_q,CONFORTER QUEEN 7 PZ. MARFIL,Goods,Sin Categoria,189.90,0.00,True,True,True,True,HUM-02-Q,HUM-02-Q
product_template_h32_playero,BOLSO PLAYERO DE MUJER 2013,Goods,Ropa / Mujeres,8.04,0.00,True,True,True,True,H32/PLAYERO,H32/OPLAYERO
product_template_gem_005,GEMELOS VARIOS MODELOS,Goods,Sin Categoria,69.48,0.00,True,True,True,True,GEM-005,GEM-005
product_template_gem_varios,GEMELOS VARIOS MODELOS,Goods,Sin Categoria,73.83,0.00,True,True,True,True,GEM-VARIOS,GEM-VARIOS
product_template_gift_card,GIFT CARD,Goods,Sin Categoria,1.00,0.00,True,True,True,True,GIFT-CARD,GIFT-CARD
product_template_g07034as_blue_26,RINSE BLUE,Goods,Ropa / Mujeres / Pantalones,12.90,0.00,True,True,True,True,G07034AS/BLUE-26,G07034AS/OBLUE-26
product_template_g07034as_blue_27,RINSE BLUE,Goods,Ropa / Mujeres / Pantalones,12.90,0.00,True,True,True,True,G07034AS/BLUE-27,G07034AS/OBLUE-27
product_template_g07034as_blue_25,RINSE BLUE,Goods,Ropa / Mujeres / Pantalones,12.90,0.00,True,True,True,True,G07034AS/BLUE-25,G07034AS/OBLUE-25
product_template_g07034as_light_blue_25,LIGHT BLUE,Goods,Ropa / Mujeres / Pantalones,13.30,0.00,True,True,True,True,G07034AS/LIGHT BLUE-25,G07034AS/OLIGBLUE-25
product_template_g07034as_light_blue_26,LIGHT BLUE,Goods,Ropa / Mujeres / Pantalones,13.30,0.00,True,True,True,True,G07034AS/LIGHT BLUE-26,G07034AS/OLIGBLUE-26
product_template_g07034as_light_blue_27,LIGHT BLUE,Goods,Ropa / Mujeres / Pantalones,13.30,0.00,True,True,True,True,G07034AS/LIGHT BLUE-27,G07034AS/OLIGBLUE-27
product_template_g13t8_6500k,TUBOS LED 18W - 1400 LUM. 100-240V/50-60HZ,Goods,Sin Categoria,7.80,0.00,True,True,True,True,G13T8-6500K,G13T8-6500K
product_template_gaf_a02,GAFAS VARIOS MODELOS,Goods,Sin Categoria,11.53,0.00,True,True,True,True,GAF-A02,GAF-A02
product_template_gaf_a03,GAFAS VARIOS MODELOS,Goods,Sin Categoria,6.87,0.00,True,True,True,True,GAF-A03,GAF-A03
product_template_gaf_a04,GAFAS VARIOS MODELOS,Goods,Sin Categoria,15.57,0.00,True,True,True,True,GAF-A04,GAF-A04
product_template_gaf_guarantee,GAFAS GUARANTEE,Goods,Sin Categoria,166.87,0.00,True,True,True,True,GAF-GUARANTEE,GAF-GUARANTEE
product_template_gaf_varias,GAFAS VARIOS MODELOS,Goods,Sin Categoria,12.09,0.00,True,True,True,True,GAF-VARIAS,GAF-VARIAS
product_template_fp43704,CONJ.PANT.CORTO NBO,Goods,Sin Categoria,26.00,0.00,True,True,True,True,FP43704,FP43704
product_template_fp43705,CONJ.PANT.CORTO NBO,Goods,Sin Categoria,27.14,0.00,True,True,True,True,FP43705,FP43705
product_template_fp43708,CONJ.PANT.CORTO INO,Goods,Sin Categoria,28.04,0.00,True,True,True,True,FP43708,FP43708
product_template_fp43715,CONJ.PANT.CORTO TODO,Goods,Sin Categoria,29.82,0.00,True,True,True,True,FP43715,FP43715
product_template_full_250_355,SABANA FULL CAS 250 HILOS 355,Goods,Sin Categoria,105.90,0.00,True,True,True,True,FULL-250-355,FULL-250-355
product_template_fund_grd,FUNDA ADAMS GRANDE,Goods,Sin Categoria,0.01,0.00,True,True,True,True,FUND-GRD,FUND-GRD
product_template_fund_peq,FUNDA ADAMS PEQUENA,Goods,Sin Categoria,0.01,0.00,True,True,True,True,FUND-PEQ,FUND-PEQ
product_template_fl_200w,REFLECTOR ; 3 LIGHT 50W*3 200W,Goods,Sin Categoria,237.00,0.00,True,True,True,True,FL-200W,FL-200W
product_template_fl_50w,LED FLOOD LIGHT 50W 6000-6500K,Goods,Sin Categoria,40.18,0.00,True,True,True,True,FL-50W,FL-50W
product_template_fl_jmny,FALDA DE NINA JMNY,Goods,Ropa / Niños,17.90,0.00,True,True,True,True,FL-JMNY,FL-JMNY
product_template_fl_perspective,M. FALDA PERPESTICVE VARIOS MD,Goods,Ropa / Mujeres / Faldas,25.00,0.00,True,True,True,True,FL-PERSPECTIVE,FL-PERSPECTIVE
product_template_fl_vince,FALDA VINCE CAMUTO,Goods,Ropa / Mujeres / Faldas,55.18,0.00,True,True,True,True,FL-VINCE,FL-VINCE
product_template_flood_mod_300,Terno FLOOD-MOD,Goods,Sin Categoria,0.96,0.00,True,True,True,True,FLOOD-MOD/300,FLOOD-MOD/300
product_template_fp43625,PIJAMA NBA,Goods,Sin Categoria,17.30,0.00,True,True,True,True,FP43625,FP43625
product_template_fp43628,PIJAMA NBA,Goods,Sin Categoria,18.17,0.00,True,True,True,True,FP43628,FP43628
product_template_fp43661,PIJAMA NBO,Goods,Sin Categoria,18.17,0.00,True,True,True,True,FP43661,FP43661
product_template_fp43663,PIJAMA NBO,Goods,Sin Categoria,17.14,0.00,True,True,True,True,FP43663,FP43663
product_template_f76ml,CAMISA NINO BLANCA,Goods,Ropa / Hombres / Camisas,15.57,0.00,True,True,True,True,F76ML,F76ML
product_template_f87ml,CAMISA NINO DE CUADROS M/L,Goods,Ropa / Hombres / Camisas,15.57,0.00,True,True,True,True,F87ML,F87ML
product_template_exhibidor_1bg,EXHIBIDOR GRANDE DE 1 BARRA,Goods,Sin Categoria,200.00,0.00,True,True,True,True,EXHIBIDOR-1BG,EXHIBIDOR-1BG
product_template_exhibidor_1bm,EXHIBIDOR 1 BARRA MEDIANA,Goods,Sin Categoria,200.00,0.00,True,True,True,True,EXHIBIDOR-1BM,EXHIBIDOR-1BM
product_template_exhibidor_2bm,EXHIBIDOR DE 2 BARRAS MEDIANA,Goods,Sin Categoria,200.00,0.00,True,True,True,True,EXHIBIDOR-2BM,EXHIBIDOR-2BM
product_template_exhibidor_b2,EXHIBIDOR - BURRO - 2,Goods,Sin Categoria,101.00,0.00,True,True,True,True,EXHIBIDOR-B2,EXHIBIDOR-B2
product_template_ctd_6030_4k_30w,SLIM DOWN LIGHT 30W 4000-4500K,Goods,Sin Categoria,24.00,0.00,True,True,True,True,CTD-6030/4K-30W,CTD-6030/4K-30W
product_template_ctd_6030_6k,SLIM DOWN LIGHT 30W 6000-6500K,Goods,Sin Categoria,24.00,0.00,True,True,True,True,CTD-6030/6K,CTD-6030/6K
product_template_ctd_6030_6k_30w,SLIM DOWN LIGHT 30W 6000-6500K,Goods,Sin Categoria,24.00,0.00,True,True,True,True,CTD-6030/6K-30W,CTD-6030/6K-30W
product_template_ctd_6030_6k_ec,SLIM DOWN LIGHT 30W 6000-6500K,Goods,Sin Categoria,35.00,0.00,True,True,True,True,CTD-6030/6K-EC,CTD-6030/6K-EC
product_template_cv_c20_008b,PANTALON CARVEN,Goods,Ropa / Hombres / Pantalones,41.65,0.00,True,True,True,True,CV-C20-008B,CV-C20-008B
product_template_cv_c20_009b,H. PANTALON VESTIR CARVEN,Goods,Ropa / Hombres / Pantalones,15.57,0.00,True,True,True,True,CV-C20-009B,CV-C20-009B
product_template_cv_c20_010b,H.PANTALON CARVEN VESTIR,Goods,Ropa / Hombres / Pantalones,41.65,0.00,True,True,True,True,CV-C20-010B,CV-C20-010B
product_template_cv_c23_055s,JEANS CARVEN,Goods,Ropa / Hombres / Jeans,39.04,0.00,True,True,True,True,CV-C23-055S,CV-C23-055S
product_template_cv_d01_212,CAMISA P/H M/L 100% ALGODON,Goods,Ropa / Hombres / Camisas,17.30,0.00,True,True,True,True,CV-D01-212,CV-D01-212
product_template_cv_e20_005g_bl_a1,PANTALON P/H 65% PL 35% VISC,Goods,Ropa / Hombres / Pantalones,65.13,0.00,True,True,True,True,CV-E20-005G-BL.A1,CV-E20-005G-BL-A1
product_template_cv_e20_005g_bu_a1,PANTALON P/H 65% PL 35% VISC,Goods,Ropa / Hombres / Pantalones,65.13,0.00,True,True,True,True,CV-E20-005G-BU.A1,CV-E20-005G-BU-A1
product_template_cv_e20_005g_ch_a1,PANTALON P/H 65% PL 35% VISC,Goods,Ropa / Hombres / Pantalones,65.13,0.00,True,True,True,True,CV-E20-005G-CH.A1,CV-E20-005G-CH-A1
product_template_cv_f01_020p,CAMISA P/H M/L 100% ALGODON,Goods,Ropa / Hombres / Camisas,17.30,0.00,True,True,True,True,CV-F01-020P,CV-F01-020P
product_template_cv_f04_043sk,CAMISA P/H M/L 100% ALGODON,Goods,Ropa / Hombres / Camisas,17.30,0.00,True,True,True,True,CV-F04-043SK,CV-F04-043SK
product_template_correas_varias,CORREAS PARA HOMBRES VARIOS MODELOS,Goods,Ropa / Hombres / Cinturones,21.65,0.00,True,True,True,True,CORREAS-VARIAS,CORREAS-VARIAS
product_template_ctd_6030_4k,SLIM DOWN LIGHT 30W 4000-4500K,Goods,Sin Categoria,24.00,0.00,True,True,True,True,CTD-6030/4K,CTD-6030/4K
product_template_co_05b,COLLAR INDIA,Goods,Ropa / Mujeres / Accesorios,36.65,0.00,True,True,True,True,CO-#05B,CO-#05B
product_template_co_08,COLLAR INDIA,Goods,Ropa / Mujeres / Accesorios,36.65,0.00,True,True,True,True,CO-#08,CO-#08
product_template_co_10,COLLAR INDIA,Goods,Ropa / Mujeres / Accesorios,37.30,0.00,True,True,True,True,CO-#10,CO-#10
product_template_co_15,COLLAR INDIA,Goods,Ropa / Mujeres / Accesorios,36.65,0.00,True,True,True,True,CO-#15,CO-#15
product_template_co_17,COLLAR INDIA,Goods,Ropa / Mujeres / Accesorios,36.65,0.00,True,True,True,True,CO-#17,CO-#17
product_template_co_19,COLLAR INDIA,Goods,Ropa / Mujeres / Accesorios,36.65,0.00,True,True,True,True,CO-#19,CO-#19
product_template_co_2873,CONJUNTOS VARIOS MODELOS,Goods,Ropa / Mujeres / Blusas,16.07,0.00,True,True,True,True,CO-2873,CO-2873
product_template_cob_1503s,SQUARE COB LIGHT 3W 3000-3500K,Goods,Sin Categoria,7.77,0.00,True,True,True,True,COB-1503S,COB-1503S
product_template_corbata_bc_2013,Terno CORBATA-BC,Goods,Ropa / Hombres / Corbatas,21.65,0.00,True,True,True,True,CORBATA-BC/2013,CORBATA-BC/O2013
product_template_corbatas_bc,CORBATAS P/C VARIOS MODELOS,Goods,Ropa / Hombres / Corbatas,15.57,0.00,True,True,True,True,CORBATAS-BC,CORBATAS-BC
product_template_cam_nino_yang,CAMISA P/NINO VARIOS MODELOS,Goods,Ropa / Hombres / Camisas,15.57,0.00,True,True,True,True,CAM-NINO-YANG,CAM-NINO-YANE
product_template_camisa_carven,CAMISA CARVEN,Goods,Ropa / Hombres / Camisas,17.30,0.00,True,True,True,True,CAMISA-CARVEN,CAMISA-CARVEN
product_template_cartera_l_vuitton,CARTERA MARCA LOUIS VUITTON,Goods,Sin Categoria,163.39,0.00,True,True,True,True,CARTERA-L.VUITTON,CARTERA-L.VUITTON
product_template_cartera_prada,CARTERA MARCA PRADA,Goods,Sin Categoria,163.39,0.00,True,True,True,True,CARTERA-PRADA,CARTERA-PRADA
product_template_cb_a28_003,BERMUDA P/H CUBAVERA 55% ALG. 45% LINO.,Goods,Ropa / Hombres / Bermudas,56.43,0.00,True,True,True,True,CB-A28-003,CB-A28-003
product_template_cb_b22_002,H. BERMUDA P/CABALLERO CUBAVERA,Goods,Ropa / Hombres / Bermudas,56.43,0.00,True,True,True,True,CB-B22-002,CB-B22-002
product_template_cb_b82_130109,SOMBRERO CUBAVERA 100 PAPEL,Goods,Sin Categoria,21.74,0.00,True,True,True,True,CB-B82-130109,CB-B82-130109
product_template_cadenas,CADENAS P/HOMBRE VARIOS MODELOS,Goods,Sin Categoria,34.69,0.00,True,True,True,True,CADENAS,CADENAS
product_template_bm14599_28,JEANS PREMIUM,Goods,Ropa / Hombres / Jeans,39.04,0.00,True,True,True,True,BM14599.28,BM14599.28
product_template_boho_02,COLLAR,Goods,Ropa / Mujeres / Accesorios,34.17,0.00,True,True,True,True,BOHO-02,BOHO-02
product_template_boho_04,COLLAR,Goods,Ropa / Mujeres / Accesorios,39.04,0.00,True,True,True,True,BOHO-04,BOHO-04
product_template_boho_05,COLLAR,Goods,Ropa / Mujeres / Accesorios,34.70,0.00,True,True,True,True,BOHO-05,BOHO-05
product_template_boho_05a,COLLAR,Goods,Ropa / Mujeres / Accesorios,43.39,0.00,True,True,True,True,BOHO-05A,BOHO-05A
product_template_c_04,LEGGINS LICRA P/NINA,Goods,Ropa / Niños,19.13,0.00,True,True,True,True,C-04,C-04
product_template_c_9002,M.TOP P/BLUSAS COOBIE,Goods,Ropa / Mujeres / Blusas,6.87,0.00,True,True,True,True,C-9002,C-9002
product_template_c_burberry,CORREA BURBERRY,Goods,Ropa / Hombres / Cinturones,94.70,0.00,True,True,True,True,C/BURBERRY,C/OBURBERRY
product_template_c_d_g,CORREA DOLCE AND GABBANA,Goods,Ropa / Hombres / Cinturones,239.04,0.00,True,True,True,True,C/D&G,C/D&G
product_template_c_gucci,CORREA GUCCI,Goods,Sin Categoria,97.23,0.00,True,True,True,True,C/GUCCI,C/OGUCCI
product_template_c_hermes,CORREAS HERMES,Goods,Ropa / Hombres / Cinturones,94.70,0.00,True,True,True,True,C/HERMES,C/OHERMES
product_template_c_louis_vuitton,CORREA LOUIS VUITTON,Goods,Ropa / Hombres / Cinturones,94.70,0.00,True,True,True,True,C/LOUIS VUITTON,C/OLOUIS VUITTON
product_template_c_montblanc,CORREAS MONTBLANC,Goods,Ropa / Hombres / Cinturones,130.35,0.00,True,True,True,True,C/MONTBLANC,C/OMONTBLANC
product_template_c_prada,CORREA PRADA,Goods,Ropa / Hombres / Cinturones,239.04,0.00,True,True,True,True,C/PRADA,C/PRADA
product_template_c_tori,CORREA TORI,Goods,Sin Categoria,84.73,0.00,True,True,True,True,C/TORI,C/OTORI
product_template_c_zegna,CORREA ZEGNA,Goods,Ropa / Hombres / Cinturones,94.70,0.00,True,True,True,True,C/ZEGNA,C/OZEGNA
product_template_c018,COLLAR,Goods,Ropa / Mujeres / Accesorios,27.83,0.00,True,True,True,True,C018,C018
product_template_bd9435,KATIA VESTIDO,Goods,Ropa / Mujeres / Vestidos,80.26,0.00,True,True,True,True,BD9435,BD9435
product_template_bi130,POLO NINO,Goods,Ropa / Niños,39.20,0.00,True,True,True,True,BI130,BI130
product_template_billetera,BILLETERA DAMAS,Goods,Ropa / Mujeres / Accesorios,19.91,0.00,True,True,True,True,BILLETERA,BILLETERA
product_template_bl_11325,JEANS HAYDEN DE DAMA,Goods,Ropa / Mujeres / Jeans,88.30,0.00,True,True,True,True,BL-11325,BL-11325
product_template_bl_11327,JEANS STELLA DE DAMA,Goods,Ropa / Mujeres / Jeans,83.84,0.00,True,True,True,True,BL-11327,BL-11327
product_template_bl_11333,JEANS GITANE DE DAMA,Goods,Ropa / Mujeres / Jeans,96.25,0.00,True,True,True,True,BL-11333,BL-11333
product_template_bl_2613,BLUSAS VARIOS MODELOS,Goods,Ropa / Mujeres / Blusas,23.83,0.00,True,True,True,True,BL-2613,BL-2613
product_template_bl_2685,BLUSAS VARIOS MODELOS,Goods,Ropa / Mujeres / Blusas,23.83,0.00,True,True,True,True,BL-2685,BL-2685
product_template_bl_2806,BLUSAS VARIOS MODELOS,Goods,Ropa / Mujeres / Blusas,23.83,0.00,True,True,True,True,BL-2806,BL-2806
product_template_bl_2827,BLUSAS VARIOS MODELOS,Goods,Ropa / Mujeres / Blusas,23.83,0.00,True,True,True,True,BL-2827,BL-2827
product_template_bl_2966,BLUSAS MODELOS VARIOS,Goods,Ropa / Mujeres / Blusas,16.15,0.00,True,True,True,True,BL-2966,BL-2966
product_template_bl_3050,BLUSAS JEANS VARIOS MODELOS,Goods,Ropa / Mujeres / Blusas,16.15,0.00,True,True,True,True,BL-3050,BL-3050
product_template_bl_3062,BLUSAS VARIOS MODELOS,Goods,Ropa / Mujeres / Blusas,16.15,0.00,True,True,True,True,BL-3062,BL-3062
product_template_bl_3077,BLUSAS VARIOS MODELOS,Goods,Ropa / Mujeres / Blusas,16.15,0.00,True,True,True,True,BL-3077,BL-3077
product_template_bl_3089,BLUSAS VARIOS MODELOS,Goods,Ropa / Mujeres / Blusas,10.35,0.00,True,True,True,True,BL-3089,BL-3089
product_template_bl_4049,BLUSAS VARIOS MODELOS,Goods,Ropa / Mujeres / Blusas,28.10,0.00,True,True,True,True,BL-4049,BL-4049
product_template_bl_4057,BLUSAS VARIOS MODELOS,Goods,Ropa / Mujeres / Blusas,23.83,0.00,True,True,True,True,BL-4057,BL-4057
product_template_bl_4059,BLUSAS VARIOS MODELOS,Goods,Ropa / Mujeres / Blusas,28.10,0.00,True,True,True,True,BL-4059,BL-4059
product_template_bl10230,JEANS TORERO BUFFALO PHARO,Goods,Ropa / Hombres / Jeans,75.80,0.00,True,True,True,True,BL10230,BL10230
product_template_bl10264,M. JEANS SASHA-X R. BLAECH DAMA,Goods,Ropa / Mujeres / Jeans,84.73,0.00,True,True,True,True,BL10264,BL10264
product_template_bl10313,M. JEANS BUFFALO CITY-X ANTIQ,Goods,Ropa / Hombres / Jeans,91.87,0.00,True,True,True,True,BL10313,BL10313
product_template_bl10371,M. JEANS PRALINE DAMA,Goods,Ropa / Mujeres / Jeans,88.30,0.00,True,True,True,True,BL10371,BL10371
product_template_bl10376,JEANS CAPRY MUJER LILI BUFFALO,Goods,Ropa / Mujeres / Jeans,76.70,0.00,True,True,True,True,BL10376,BL10376
product_template_bl11945,JEANS P/DAMA DARIA STRAIGHT,Goods,Ropa / Mujeres / Jeans,94.55,0.00,True,True,True,True,BL11945,BL11945
product_template_blo5074,M. PANT JEANS PIANO-X BUFFALO,Goods,Ropa / Hombres / Jeans,84.73,0.00,True,True,True,True,BLO5074,BLO5074
product_template_blo8678,M. JEANS BUFFALO VARIOS MDLS,Goods,Ropa / Hombres / Jeans,74.02,0.00,True,True,True,True,BLO8678,BLO8678
product_template_blo9863,M. JEANS BUFFALO,Goods,Ropa / Hombres / Jeans,75.80,0.00,True,True,True,True,BLO9863,BLO9863
product_template_bm14590_30,JEANS PREMIUM,Goods,Ropa / Hombres / Jeans,39.04,0.00,True,True,True,True,BM14590.30,BM14590.30
product_template_acce_17_01,BISUTERIA WINTER 2018,Goods,Ropa / Mujeres / Accesorios,9.48,0.00,True,True,True,True,ACCE-17-01,ACCE-17-01
product_template_acce_17_02,BISUTERIA WINTER 2018,Goods,Ropa / Mujeres / Accesorios,12.09,0.00,True,True,True,True,ACCE-17-02,ACCE-17-02
product_template_acce_17_03,BISUTERIA WINTER 2018,Goods,Ropa / Mujeres / Accesorios,14.70,0.00,True,True,True,True,ACCE-17-03,ACCE-17-03
product_template_acce_17_04,BISUTERIA WINTER 2018,Goods,Ropa / Mujeres / Accesorios,19.04,0.00,True,True,True,True,ACCE-17-04,ACCE-17-04
product_template_acce_17_05,BISUTERIA WINTER 2018,Goods,Ropa / Mujeres / Accesorios,26.87,0.00,True,True,True,True,ACCE-17-05,ACCE-17-05
product_template_acce_17_06,BISUTERIA WINTER 2018,Goods,Ropa / Mujeres / Accesorios,22.51,0.00,True,True,True,True,ACCE-17-06,ACCE-17-06
product_template_alfo_18x28,"ALFOMBRA V/AMBIENTES 18X28,5",Goods,Sin Categoria,13.90,0.00,True,True,True,True,ALFO-18X28,ALFO-18X28
product_template_b031,FOCO 12W TIPO PERA HIGH POWER,Goods,Sin Categoria,9.50,0.00,True,True,True,True,B031,B031
product_template_90452,TANKINI ST. EVEN,Goods,Sin Categoria,39.91,0.00,True,True,True,True,90452,90452
product_template_907,VESTIDO,Goods,Ropa / Mujeres / Vestidos,75.00,0.00,True,True,True,True,907,907
product_template_91_l2219,VESTIDO C/CORREA P/NINAS 2-8,Goods,Ropa / Niños,12.96,0.00,True,True,True,True,91-L2219,91-L2219
product_template_91_z1674,SUETER S/MANGAS P/NINOS 2-8,Goods,Ropa / Niños,10.63,0.00,True,True,True,True,91-Z1674,91-Z1674
product_template_91_z1675,SUETER S/MANGAS P/NINOS 2-8,Goods,Ropa / Niños,9.82,0.00,True,True,True,True,91-Z1675,91-Z1675
product_template_91212,TRAJE DE BANO ST. EVEN,Goods,Sin Categoria,43.39,0.00,True,True,True,True,91212,91212
product_template_914,VESTIDO,Goods,Ropa / Mujeres / Vestidos,75.00,0.00,True,True,True,True,914,914
product_template_95164,COJIN BOUILLON 40 X 40,Goods,Sin Categoria,12.00,0.00,True,True,True,True,95164,95164
product_template_95429,SET 12P LAURETTA 2 PL,Goods,Sin Categoria,218.90,0.00,True,True,True,True,95429,95429
product_template_99_l7149,TRAJE M/CORTA P/NINAS 10-16,Goods,Ropa / Niños,17.30,0.00,True,True,True,True,99-L7149,99-L7149
product_template_a210,H. GORRA JOVEN B1010-54,Goods,Sin Categoria,7.95,0.00,True,True,True,True,A210,A210
product_template_8313,M. VESTIDO LARGO FAISCA,Goods,Ropa / Mujeres / Vestidos,52.00,0.00,True,True,True,True,8313,8313
product_template_8656bl_08,M.PRINCIPIANTE BLUE 08,Goods,Sin Categoria,5.27,0.00,True,True,True,True,8656BL-08,8656BL-08
product_template_881_9200,CONJUNTO 2 PCS P/NINO 0-24 MESES,Goods,Ropa / Niños,19.90,0.00,True,True,True,True,881-9200,881-9200
product_template_81216_2,CAMISAS BRUNO CASSINI,Goods,Ropa / Hombres / Camisas,30.35,0.00,True,True,True,True,81216-2,81216-2
product_template_81216_4,CAMISAS BRUNO CASSINI,Goods,Ropa / Hombres / Camisas,30.35,0.00,True,True,True,True,81216-4,81216-4
product_template_81216_5,CAMISAS BRUNO CASSINI,Goods,Ropa / Hombres / Camisas,47.74,0.00,True,True,True,True,81216-5,81216-5
product_template_8197,BRAZO P/TAB TUBO,Goods,Sin Categoria,2.65,0.00,True,True,True,True,8197,8197
product_template_820_8199,MANTA P/BEBE 30X30,Goods,Sin Categoria,11.90,0.00,True,True,True,True,820-8199,820-8199
product_template_8210,RIEL RESADOS STANDAR,Goods,Sin Categoria,14.50,0.00,True,True,True,True,8210,8210
product_template_8215,"BRAZO RECTO 14""P/RIEL RECESADO",Goods,Sin Categoria,3.25,0.00,True,True,True,True,8215,8215
product_template_71671,PANTALON P/NINO,Goods,Ropa / Niños / Pantalones,19.04,0.00,True,True,True,True,71671,71671
product_template_728,BRASSIER CORPINO ST. EVEN,Goods,Sin Categoria,25.13,0.00,True,True,True,True,728,728
product_template_75_l6638,JACKET M/LARGA C/CAPUCHA P/NINAS 2-8,Goods,Ropa / Niños,20.78,0.00,True,True,True,True,75-L6638,75-L6638
product_template_7701331095965,COBRE L CACHETERO CHAMELA,Goods,Sin Categoria,15.57,0.00,True,True,True,True,7701331095965,7701331095965
product_template_7704170729930,TURQUESA 34 BRASSIER ESENCIAL,Goods,Sin Categoria,24.26,0.00,True,True,True,True,7704170729930,7704170729930
product_template_7704170729978,CORAL 36 BRASSIER ESENCIAL STEVEN,Goods,Sin Categoria,26.00,0.00,True,True,True,True,7704170729978,7704170729978
product_template_67_k00516,CONJ 2 PZ PIJAMA M/CORTITA C/PESCADOR P/NINAS 10-16,Goods,Ropa / Niños,17.86,0.00,True,True,True,True,67-K00516,67-K00516
product_template_67_k00540,CONJ 2 PZ PIJAMA M/CORTA C/PESCADOR P/NINAS 10-16,Goods,Ropa / Niños,16.96,0.00,True,True,True,True,67-K00540,67-K00540
product_template_68_e68754,CONJ. PIJAMA SHORT P/NINAS,Goods,Ropa / Niños,7.05,0.00,True,True,True,True,68-E68754,68-E68754
product_template_68_k00578,CONJ 2 PZ PIJAMA C/SUETER M/CORTAC/PANT P/NINA,Goods,Ropa / Niños,15.18,0.00,True,True,True,True,68-K00578,68-K00578
product_template_69_f0153,TORERO P/NINAS 10-16,Goods,Ropa / Niños,16.25,0.00,True,True,True,True,69-F0153,69-F0153
product_template_69_l5779,PANTALON CORTO P/NINAS 10-16,Goods,Ropa / Niños / Pantalones,20.54,0.00,True,True,True,True,69-L5779,69-L5779
product_template_69_l6767,PANTALON CORTO P/NINAS 10-16,Goods,Ropa / Niños / Pantalones,18.21,0.00,True,True,True,True,69-L6767,69-L6767
product_template_69_l6768,TORERO P/NINAS 10-16,Goods,Ropa / Niños,6.16,0.00,True,True,True,True,69-L6768,69-L6768
product_template_6960khc8,FALDA XOXO,Goods,Ropa / Mujeres / Faldas,40.09,0.00,True,True,True,True,6960KHC8,6960KHC8
product_template_62_l6169,BLUSA M/CORTA P/NINAS 2-8,Goods,Ropa / Niños,16.96,0.00,True,True,True,True,62-L6169,62-L6169
product_template_64_e68305,JEANS P/NINAS EXCLUSIVE TOO,Goods,Ropa / Niños,10.63,0.00,True,True,True,True,64-E68305,64-E68305
product_template_64_f0155,JEANS P/NINAS 2-8,Goods,Ropa / Niños,16.96,0.00,True,True,True,True,64-F0155,64-F0155
product_template_641187,BRASILERA EN ENCAJE,Goods,Sin Categoria,8.61,0.00,True,True,True,True,641187,641187
product_template_641934,BRASILERA DE DAMA,Goods,Ropa / Mujeres,6.87,0.00,True,True,True,True,641934,641934
product_template_642417,BRASILERA DE DAMA EN MILE Y ENCAJE,Goods,Ropa / Mujeres,11.22,0.00,True,True,True,True,642417,642417
